411	249	0
412	252	0
413	252	0
415	254	0
416	254	0
419	256	0
420	256	0
421	257	0
422	257	0
424	258	0
425	258	0
428	259	0
429	259	0
431	261	0
434	263	0
435	263	0
436	265	0
438	265	0
439	270	0
441	270	0
442	272	0
444	272	0
445	273	0
447	273	0
448	275	0
451	278	0
453	278	0
454	280	0
455	280	0
457	282	0
458	282	0
460	284	0
461	284	0
464	285	0
465	285	0
467	286	0
468	286	0
469	287	0
470	287	0
473	289	0
474	289	0
476	291	0
478	294	0
480	294	0
481	296	0
482	296	0
484	298	0
485	298	0
487	300	0
488	300	0
491	301	0
492	301	0
494	302	0
495	302	0
496	303	0
497	303	0
499	305	0
502	307	0
504	307	0
505	310	0
507	310	0
510	312	0
511	314	0
512	314	0
514	316	0
516	316	0
518	317	0
519	317	0
521	318	0
522	318	0
523	320	0
524	320	0
527	321	0
530	323	0
531	323	0
534	326	0
535	328	0
537	328	0
538	330	0
539	330	0
541	332	0
543	332	0
545	333	0
546	333	0
548	334	0
549	334	0
550	336	0
551	336	0
553	338	0
555	339	0
558	340	0
560	341	0
562	343	0
564	344	0
566	346	0
567	348	0
568	348	0
569	348	0
572	350	0
573	351	0
574	351	0
575	351	0
578	352	0
579	354	0
582	354	0
584	355	0
585	357	0
586	357	0
590	358	0
591	358	0
592	358	0
593	359	0
595	361	0
598	361	0
599	362	0
601	365	0
603	366	0
606	367	0
608	368	0
610	370	0
612	371	0
614	373	0
615	375	0
616	375	0
618	375	0
620	377	0
621	378	0
622	378	0
624	378	0
626	379	0
627	381	0
628	381	0
632	382	0
633	384	0
635	384	0
638	385	0
639	385	0
640	385	0
641	387	0
643	388	0
645	388	0
647	390	0
649	392	0
651	393	0
654	394	0
656	395	0
658	397	0
660	398	0
662	401	0
663	402	0
664	402	0
665	402	0
668	404	0
670	405	0
672	405	0
674	407	0
676	409	0
677	411	0
678	411	0
679	411	0
682	412	0
684	412	0
685	413	0
687	415	0
689	415	0
690	415	0
691	416	0
693	419	0
695	420	0
698	421	0
700	422	0
702	424	0
704	425	0
706	428	0
707	429	0
708	429	0
710	429	0
712	431	0
714	434	0
716	435	0
717	435	0
720	436	0
721	438	0
722	438	0
724	438	0
726	439	0
727	439	0
729	441	0
731	442	0
733	442	0
734	442	0
735	444	0
738	445	0
739	447	0
740	447	0
742	447	0
744	448	0
745	451	0
747	451	0
748	451	0
749	453	0
752	454	0
753	454	0
754	454	0
755	455	0
759	457	0
760	457	0
761	458	0
763	460	0
765	460	0
766	460	0
767	461	0
769	464	0
773	467	0
775	468	0
778	469	0
780	470	0
782	473	0
783	474	0
784	474	0
786	474	0
788	476	0
790	478	0
791	478	0
792	478	0
793	480	0
797	481	0
798	481	0
799	482	0
801	484	0
803	484	0
804	484	0
805	485	0
808	487	0
809	487	0
810	487	0
811	488	0
813	491	0
815	492	0
817	494	0
822	496	0
824	497	0
826	499	0
828	502	0
829	504	0
830	504	0
831	504	0
834	505	0
835	505	0
836	505	0
837	507	0
839	510	0
841	511	0
843	511	0
844	511	0
845	512	0
847	514	0
849	514	0
850	514	0
851	516	0
855	519	0
857	521	0
859	522	0
862	523	0
864	524	0
866	527	0
868	530	0
869	531	0
870	531	0
871	531	0
873	534	0
875	535	0
877	535	0
878	535	0
879	537	0
882	538	0
883	538	0
884	538	0
885	539	0
888	541	0
889	541	0
890	541	0
891	543	0
893	545	0
895	546	0
899	549	0
902	550	0
904	551	0
906	553	0
907	553	0
909	555	0
910	555	0
911	558	0
913	558	0
916	560	0
917	562	0
918	562	0
920	564	0
921	564	0
923	566	0
924	566	0
927	567	0
928	567	0
930	568	0
931	568	0
932	569	0
933	569	0
935	572	0
936	572	0
939	573	0
940	573	0
942	574	0
943	574	0
944	575	0
945	575	0
947	578	0
949	578	0
951	579	0
952	579	0
953	582	0
954	582	0
956	584	0
957	584	0
960	585	0
961	585	0
963	586	0
964	586	0
966	590	0
967	590	0
968	591	0
969	591	0
972	592	0
975	593	0
976	593	0
978	595	0
979	595	0
980	598	0
983	599	0
985	599	0
987	601	0
988	601	0
990	603	0
991	603	0
992	606	0
994	606	0
995	608	0
997	608	0
998	610	0
999	610	0
1002	612	0
1004	614	0
1006	614	0
1008	615	0
1009	615	0
1011	616	0
1012	616	0
1013	618	0
1014	618	0
1016	620	0
1018	620	0
1020	621	0
1021	621	0
1023	622	0
1024	622	0
1025	624	0
1026	624	0
1028	626	0
1030	626	0
1032	627	0
1033	627	0
1035	628	0
1036	628	0
1037	632	0
1038	632	0
1041	633	0
1042	633	0
1043	635	0
1044	635	0
1047	638	0
1048	638	0
1050	639	0
1052	640	0
1053	640	0
1056	641	0
1057	641	0
1059	643	0
1060	643	0
1061	645	0
1064	647	0
1066	647	0
1067	649	0
1069	649	0
1070	651	0
1072	651	0
1075	654	0
1076	656	0
1078	656	0
1079	658	0
1080	658	0
1082	660	0
1083	660	0
1085	662	0
1086	662	0
1089	663	0
1090	663	0
1092	664	0
1093	664	0
1094	665	0
1095	665	0
1097	668	0
1099	668	0
1101	670	0
1102	670	0
1103	672	0
1104	672	0
1106	674	0
1107	674	0
1109	676	0
1110	676	0
1113	677	0
1114	677	0
1116	678	0
1117	678	0
1118	679	0
1119	679	0
1122	682	0
1123	682	0
1125	684	0
1128	685	0
1129	685	0
1131	687	0
1132	687	0
1133	689	0
1134	689	0
1136	690	0
1139	691	0
1141	691	0
1142	693	0
1144	693	0
1145	695	0
1147	695	0
1148	698	0
1150	698	0
1151	700	0
1153	700	0
1155	702	0
1157	704	0
1158	704	0
1160	706	0
1162	706	0
1164	707	0
1165	707	0
1167	708	0
1168	708	0
1169	710	0
1170	710	0
1172	712	0
1174	712	0
1175	714	0
1176	714	0
1179	716	0
1180	716	0
1181	717	0
1182	717	0
1184	720	0
1186	720	0
1188	721	0
1189	721	0
1191	722	0
1192	722	0
1193	724	0
1194	724	0
1197	726	0
1198	726	0
1200	727	0
1203	729	0
1204	729	0
1206	731	0
1207	731	0
1208	733	0
1211	734	0
1212	734	0
1214	735	0
1216	735	0
1217	738	0
1219	738	0
1221	739	0
1222	739	0
1224	740	0
1225	740	0
1226	742	0
1227	742	0
1229	744	0
1230	744	0
1233	745	0
1234	745	0
1235	747	0
1238	748	0
1239	748	0
1241	749	0
1243	749	0
1245	752	0
1246	752	0
1247	753	0
1248	753	0
1251	754	0
1254	755	0
1255	755	0
1257	759	0
1259	760	0
1262	761	0
1264	761	0
1266	763	0
1267	763	0
1268	765	0
1269	765	0
1271	766	0
1272	766	0
1274	767	0
1276	767	0
1278	769	0
1279	769	0
1280	773	0
1282	773	0
1283	775	0
1285	775	0
1286	778	0
1288	778	0
1289	780	0
1291	780	0
1292	782	0
1294	782	0
1296	783	0
1297	783	0
1299	784	0
1300	784	0
1301	786	0
1302	786	0
1304	788	0
1305	788	0
1308	790	0
1309	790	0
1311	791	0
1313	792	0
1314	792	0
1317	793	0
1318	793	0
1319	797	0
1323	798	0
1326	799	0
1327	799	0
1329	801	0
1330	801	0
1331	803	0
1332	803	0
1334	804	0
1337	805	0
1339	805	0
1341	808	0
1342	808	0
1343	809	0
1344	809	0
1346	810	0
1347	810	0
1350	811	0
1351	811	0
1353	813	0
1354	813	0
1356	815	0
1357	815	0
1358	817	0
1360	817	0
1361	822	0
1363	822	0
1364	824	0
1366	824	0
1367	826	0
1369	826	0
1370	828	0
1371	828	0
1374	829	0
1375	829	0
1377	830	0
1378	830	0
1379	831	0
1380	831	0
1383	834	0
1384	834	0
1386	835	0
1388	836	0
1389	836	0
1392	837	0
1393	837	0
1394	839	0
1396	839	0
1398	841	0
1399	841	0
1400	843	0
1401	843	0
1403	844	0
1406	845	0
1408	845	0
1410	847	0
1411	847	0
1412	849	0
1413	849	0
1415	850	0
1416	850	0
1418	851	0
1420	851	0
1422	855	0
1423	855	0
1424	857	0
1426	857	0
1427	859	0
1429	859	0
1430	862	0
1431	862	0
1433	864	0
1434	864	0
1436	866	0
1438	866	0
1439	868	0
1440	868	0
1443	869	0
1444	869	0
1446	870	0
1447	870	0
1448	871	0
1449	871	0
1452	873	0
1453	873	0
1455	875	0
1456	875	0
1457	877	0
1460	878	0
1461	878	0
1463	879	0
1465	879	0
1467	882	0
1468	882	0
1469	883	0
1470	883	0
1473	884	0
1476	885	0
1477	885	0
1479	888	0
1480	888	0
1481	889	0
1482	889	0
1484	890	0
1485	890	0
1488	891	0
1489	891	0
1491	893	0
1492	893	0
1494	895	0
1495	895	0
1496	899	0
1498	899	0
1499	902	0
1500	902	0
1502	904	0
1503	904	0
1506	906	0
1507	907	0
1508	907	0
1510	907	0
1512	909	0
1513	910	0
1514	910	0
1515	910	0
1518	911	0
1519	911	0
1520	911	0
1521	913	0
1523	916	0
1526	917	0
1527	917	0
1528	917	0
1529	918	0
1531	920	0
1533	920	0
1534	920	0
1535	921	0
1538	923	0
1539	923	0
1540	923	0
1541	924	0
1543	927	0
1545	928	0
1547	930	0
1552	932	0
1554	933	0
1555	935	0
1557	935	0
1558	935	0
1559	936	0
1561	939	0
1565	942	0
1567	943	0
1570	944	0
1574	947	0
1575	947	0
1576	947	0
1577	949	0
1579	951	0
1581	952	0
1584	953	0
1586	954	0
1588	956	0
1589	956	0
1590	956	0
1591	957	0
1595	961	0
1597	963	0
1601	966	0
1603	967	0
1606	968	0
1610	972	0
1612	975	0
1613	976	0
1614	976	0
1616	976	0
1619	979	0
1622	980	0
1624	983	0
1625	985	0
1626	985	0
1628	985	0
1630	987	0
1631	988	0
1632	988	0
1634	988	0
1636	990	0
1637	991	0
1638	991	0
1639	991	0
1642	992	0
1643	992	0
1644	992	0
1645	994	0
1647	995	0
1649	995	0
1650	995	0
1651	997	0
1654	998	0
1655	998	0
1656	998	0
1657	999	0
1659	1002	0
1662	1004	0
1663	1004	0
1664	1004	0
1665	1006	0
1667	1008	0
1669	1009	0
1673	1012	0
1676	1013	0
1678	1014	0
1679	1016	0
1681	1016	0
1682	1016	0
1683	1018	0
1687	1021	0
1689	1023	0
1691	1024	0
1694	1025	0
1698	1028	0
1699	1028	0
1700	1028	0
1701	1030	0
1703	1032	0
1709	1036	0
1712	1037	0
1713	1037	0
1714	1037	0
1715	1038	0
1717	1041	0
1719	1042	0
1722	1043	0
1724	1044	0
1725	1047	0
1727	1048	0
1730	1050	0
1732	1052	0
1736	1056	0
1737	1057	0
1738	1057	0
1739	1057	0
1741	1059	0
1746	1061	0
1748	1064	0
1749	1066	0
1750	1066	0
1751	1066	0
1754	1067	0
1755	1069	0
1756	1069	0
1758	1069	0
1760	1070	0
1761	1072	0
1762	1072	0
1763	1072	0
1765	1075	0
1767	1076	0
1769	1076	0
1770	1076	0
1771	1078	0
1774	1079	0
1775	1079	0
1776	1079	0
1777	1080	0
1779	1082	0
1781	1082	0
1782	1082	0
1783	1083	0
1785	1085	0
1787	1085	0
1788	1085	0
1789	1086	0
1791	1089	0
1795	1092	0
1797	1093	0
1800	1094	0
1802	1095	0
1803	1097	0
1805	1097	0
1806	1097	0
1807	1099	0
1809	1101	0
1811	1102	0
1814	1103	0
1816	1104	0
1817	1106	0
1819	1106	0
1820	1106	0
1821	1107	0
1824	1109	0
1825	1109	0
1826	1109	0
1827	1110	0
1829	1113	0
1831	1114	0
1833	1116	0
1840	1119	0
1843	1123	0
1846	1125	0
1848	1128	0
1849	1129	0
1850	1129	0
1852	1129	0
1853	1131	0
1855	1132	0
1860	1134	0
1862	1136	0
1864	1139	0
1865	1141	0
1866	1141	0
1868	1141	0
1870	1142	0
1871	1144	0
1872	1144	0
1874	1144	0
1876	1145	0
1877	1147	0
1878	1147	0
1879	1147	0
1882	1148	0
1883	1148	0
1884	1148	0
1885	1150	0
1887	1151	0
1889	1151	0
1890	1151	0
1891	1153	0
1893	1155	0
1895	1157	0
1897	1157	0
1898	1157	0
1899	1158	0
1901	1160	0
1903	1160	0
1904	1160	0
1905	1162	0
1909	1165	0
1911	1167	0
1913	1168	0
1916	1169	0
1918	1170	0
1919	1172	0
1921	1172	0
1922	1172	0
1923	1174	0
1925	1175	0
1927	1175	0
1928	1175	0
1929	1176	0
1931	1179	0
1933	1180	0
1936	1181	0
1938	1182	0
1940	1184	0
1941	1184	0
1942	1184	0
1943	1186	0
1945	1188	0
1947	1189	0
1951	1192	0
1956	1194	0
1957	1197	0
1962	1200	0
1964	1203	0
1965	1204	0
1966	1204	0
1967	1204	0
1969	1206	0
1971	1207	0
1974	1208	0
1978	1212	0
1980	1214	0
1981	1216	0
1982	1216	0
1983	1216	0
1986	1217	0
1987	1217	0
1988	1217	0
1989	1219	0
1991	1221	0
1993	1222	0
1997	1225	0
2000	1226	0
2002	1227	0
2004	1229	0
2005	1229	0
2006	1229	0
2007	1230	0
2009	1233	0
2011	1234	0
2014	1235	0
2016	1238	0
2018	1239	0
2020	1241	0
2021	1243	0
2022	1243	0
2023	1243	0
2025	1245	0
2027	1246	0
2030	1247	0
2032	1248	0
2034	1251	0
2036	1254	0
2037	1255	0
2038	1255	0
2040	1255	0
2042	1257	0
2044	1259	0
2046	1262	0
2047	1264	0
2048	1264	0
2050	1264	0
2051	1266	0
2053	1267	0
2056	1268	0
2058	1269	0
2060	1271	0
2062	1272	0
2064	1274	0
2065	1276	0
2066	1276	0
2068	1276	0
2070	1278	0
2071	1279	0
2072	1279	0
2074	1279	0
2076	1280	0
2077	1282	0
2078	1282	0
2082	1283	0
2083	1285	0
2085	1285	0
2088	1286	0
2089	1286	0
2090	1286	0
2091	1288	0
2093	1289	0
2095	1289	0
2097	1291	0
2099	1292	0
2101	1292	0
2102	1292	0
2103	1294	0
2107	1297	0
2109	1299	0
2111	1300	0
2114	1301	0
2116	1302	0
2117	1304	0
2119	1304	0
2120	1304	0
2121	1305	0
2123	1308	0
2125	1309	0
2128	1311	0
2130	1313	0
2132	1314	0
2134	1317	0
2135	1318	0
2136	1318	0
2137	1318	0
2140	1319	0
2142	1323	0
2144	1326	0
2145	1327	0
2146	1327	0
2148	1327	0
2149	1329	0
2151	1330	0
2154	1331	0
2156	1332	0
2158	1334	0
2160	1337	0
2161	1339	0
2162	1339	0
2164	1339	0
2165	1341	0
2167	1342	0
2170	1343	0
2172	1344	0
2174	1346	0
2176	1347	0
2178	1350	0
2179	1351	0
2180	1351	0
2182	1351	0
2184	1353	0
2185	1354	0
2186	1354	0
2190	1356	0
2192	1357	0
2193	1357	0
2196	1358	0
2197	1360	0
2198	1360	0
2200	1360	0
2202	1361	0
2203	1361	0
2205	1363	0
2207	1364	0
2209	1364	0
2210	1364	0
2211	1366	0
2214	1367	0
2215	1367	0
2216	1367	0
2217	1369	0
2220	1370	0
2221	1370	0
2222	1370	0
2223	1371	0
2225	1374	0
2227	1375	0
2229	1377	0
2234	1379	0
2236	1380	0
2237	1383	0
2239	1384	0
2242	1386	0
2244	1388	0
2246	1389	0
2248	1392	0
2249	1393	0
2250	1393	0
2251	1393	0
2254	1394	0
2255	1396	0
2256	1396	0
2257	1396	0
2259	1398	0
2261	1399	0
2264	1400	0
2266	1401	0
2268	1403	0
2270	1406	0
2271	1408	0
2272	1408	0
2274	1408	0
2275	1410	0
2277	1411	0
2280	1412	0
2282	1413	0
2284	1415	0
2286	1416	0
2288	1418	0
2289	1420	0
2290	1420	0
2291	1420	0
2294	1422	0
2295	1423	0
2296	1423	0
2297	1423	0
2300	1424	0
2301	1426	0
2304	1426	0
2306	1427	0
2307	1429	0
2308	1429	0
2312	1430	0
2313	1430	0
2314	1430	0
2315	1431	0
2317	1433	0
2320	1433	0
2321	1434	0
2323	1436	0
2325	1436	0
2326	1436	0
2327	1438	0
2329	1439	0
2331	1439	0
2332	1439	0
2333	1440	0
2335	1443	0
2339	1446	0
2341	1447	0
2344	1448	0
2346	1449	0
2348	1452	0
2349	1453	0
2350	1453	0
2351	1453	0
2353	1455	0
2355	1456	0
2358	1457	0
2360	1460	0
2362	1461	0
2364	1463	0
2365	1465	0
2366	1465	0
2367	1465	0
2369	1467	0
2371	1468	0
2374	1469	0
2376	1470	0
2378	1473	0
2380	1476	0
2381	1477	0
2382	1477	0
2384	1477	0
2385	1479	0
2387	1480	0
2390	1481	0
2392	1482	0
2394	1484	0
2396	1485	0
2398	1488	0
2399	1489	0
2400	1489	0
2401	1489	0
2404	1491	0
2406	1492	0
2408	1492	0
2410	1494	0
2411	1495	0
2412	1495	0
2416	1496	0
2417	1498	0
2418	1498	0
2419	1498	0
2422	1499	0
2424	1499	0
2425	1500	0
2427	1502	0
2429	1502	0
2430	1502	0
2431	1503	0
2433	1506	0
2435	1506	0
2437	1507	0
2438	1507	0
2440	1508	0
2441	1508	0
2442	1510	0
2443	1510	0
2445	1512	0
2446	1512	0
2449	1513	0
2450	1513	0
2453	1514	0
2454	1515	0
2455	1515	0
2458	1518	0
2459	1518	0
2461	1519	0
2463	1520	0
2464	1520	0
2467	1521	0
2468	1521	0
2469	1523	0
2471	1523	0
2474	1526	0
2475	1527	0
2476	1527	0
2479	1528	0
2482	1529	0
2483	1529	0
2485	1531	0
2486	1531	0
2487	1533	0
2488	1533	0
2490	1534	0
2493	1535	0
2495	1535	0
2497	1538	0
2498	1538	0
2499	1539	0
2500	1539	0
2502	1540	0
2503	1540	0
2506	1541	0
2507	1541	0
2509	1543	0
2510	1543	0
2512	1545	0
2513	1545	0
2514	1547	0
2516	1547	0
2517	1552	0
2519	1552	0
2520	1554	0
2522	1554	0
2524	1555	0
2525	1555	0
2526	1557	0
2527	1557	0
2529	1558	0
2530	1558	0
2532	1559	0
2534	1559	0
2536	1561	0
2537	1561	0
2538	1565	0
2540	1565	0
2541	1567	0
2543	1567	0
2544	1570	0
2546	1570	0
2548	1574	0
2549	1574	0
2550	1575	0
2551	1575	0
2553	1576	0
2554	1576	0
2557	1577	0
2558	1577	0
2560	1579	0
2561	1579	0
2563	1581	0
2565	1584	0
2566	1584	0
2568	1586	0
2569	1586	0
2572	1588	0
2573	1588	0
2574	1589	0
2575	1589	0
2577	1590	0
2578	1590	0
2581	1591	0
2582	1591	0
2584	1595	0
2585	1595	0
2586	1597	0
2588	1597	0
2589	1601	0
2592	1603	0
2594	1603	0
2595	1606	0
2597	1606	0
2598	1610	0
2599	1610	0
2601	1612	0
2603	1612	0
2605	1613	0
2606	1613	0
2608	1614	0
2609	1614	0
2610	1616	0
2611	1616	0
2614	1619	0
2615	1619	0
2616	1622	0
2617	1622	0
2619	1624	0
2621	1624	0
2623	1625	0
2624	1625	0
2626	1626	0
2627	1626	0
2628	1628	0
2629	1628	0
2631	1630	0
2633	1630	0
2635	1631	0
2636	1631	0
2638	1632	0
2640	1634	0
2641	1634	0
2643	1636	0
2644	1636	0
2647	1637	0
2648	1637	0
2650	1638	0
2651	1638	0
2652	1639	0
2653	1639	0
2656	1642	0
2659	1643	0
2661	1644	0
2662	1644	0
2665	1645	0
2666	1645	0
2668	1647	0
2669	1647	0
2670	1649	0
2673	1650	0
2674	1650	0
2676	1651	0
2678	1651	0
2680	1654	0
2681	1654	0
2682	1655	0
2683	1655	0
2686	1656	0
2689	1657	0
2690	1657	0
2691	1659	0
2693	1659	0
2695	1662	0
2696	1662	0
2697	1663	0
2698	1663	0
2700	1664	0
2701	1664	0
2704	1665	0
2705	1665	0
2707	1667	0
2708	1667	0
2710	1669	0
2711	1669	0
2712	1673	0
2714	1673	0
2715	1676	0
2716	1676	0
2718	1678	0
2719	1678	0
2722	1679	0
2723	1679	0
2724	1681	0
2725	1681	0
2727	1682	0
2728	1682	0
2730	1683	0
2732	1683	0
2734	1687	0
2735	1687	0
2736	1689	0
2738	1689	0
2739	1691	0
2741	1691	0
2742	1694	0
2743	1694	0
2746	1698	0
2747	1698	0
2748	1699	0
2749	1699	0
2751	1700	0
2752	1700	0
2755	1701	0
2756	1701	0
2758	1703	0
2759	1703	0
2760	1709	0
2762	1709	0
2764	1712	0
2765	1712	0
2766	1713	0
2767	1713	0
2769	1714	0
2770	1714	0
2773	1715	0
2774	1715	0
2776	1717	0
2779	1719	0
2780	1719	0
2781	1722	0
2783	1722	0
2784	1724	0
2786	1724	0
2787	1725	0
2789	1725	0
2790	1727	0
2793	1730	0
2795	1730	0
2796	1732	0
2797	1732	0
2799	1736	0
2800	1736	0
2803	1737	0
2804	1737	0
2806	1738	0
2807	1738	0
2808	1739	0
2809	1739	0
2812	1741	0
2813	1741	0
2814	1746	0
2816	1746	0
2817	1748	0
2818	1748	0
2821	1749	0
2822	1749	0
2824	1750	0
2825	1750	0
2826	1751	0
2827	1751	0
2829	1754	0
2831	1754	0
2833	1755	0
2834	1755	0
2836	1756	0
2837	1756	0
2838	1758	0
2839	1758	0
2841	1760	0
2842	1760	0
2846	1761	0
2848	1762	0
2849	1762	0
2850	1763	0
2851	1763	0
2854	1765	0
2855	1765	0
2857	1767	0
2858	1767	0
2859	1769	0
2862	1770	0
2863	1770	0
2865	1771	0
2867	1771	0
2869	1774	0
2870	1774	0
2871	1775	0
2872	1775	0
2875	1776	0
2878	1777	0
2879	1777	0
2882	1779	0
2883	1781	0
2884	1781	0
2886	1782	0
2889	1783	0
2891	1783	0
2893	1785	0
2894	1785	0
2895	1787	0
2896	1787	0
2898	1788	0
2899	1788	0
2901	1789	0
2903	1789	0
2905	1791	0
2906	1791	0
2907	1795	0
2909	1795	0
2910	1797	0
2912	1797	0
2913	1800	0
2915	1800	0
2916	1802	0
2918	1802	0
2920	1803	0
2921	1803	0
2922	1805	0
2923	1805	0
2925	1806	0
2926	1806	0
2928	1807	0
2930	1807	0
2931	1809	0
2933	1809	0
2934	1811	0
2936	1811	0
2937	1814	0
2938	1814	0
2940	1816	0
2941	1816	0
2944	1817	0
2945	1817	0
2946	1819	0
2947	1819	0
2949	1820	0
2950	1820	0
2952	1821	0
2954	1821	0
2956	1824	0
2957	1824	0
2958	1825	0
2959	1825	0
2961	1826	0
2962	1826	0
2965	1827	0
2966	1827	0
2968	1829	0
2971	1831	0
2972	1831	0
2973	1833	0
2975	1833	0
2976	1840	0
2978	1840	0
2979	1843	0
2981	1843	0
2982	1846	0
2983	1846	0
2985	1848	0
2987	1848	0
2989	1849	0
2990	1849	0
2992	1850	0
2993	1850	0
2994	1852	0
2995	1852	0
2998	1853	0
3001	1855	0
3002	1855	0
3003	1860	0
3005	1860	0
3006	1862	0
3007	1862	0
3009	1864	0
3011	1864	0
3013	1865	0
3014	1865	0
3016	1866	0
3017	1866	0
3018	1868	0
3019	1868	0
3021	1870	0
3023	1870	0
3025	1871	0
3028	1872	0
3029	1872	0
3030	1874	0
3031	1874	0
3033	1876	0
3034	1876	0
3037	1877	0
3038	1877	0
3040	1878	0
3041	1878	0
3042	1879	0
3043	1879	0
3046	1882	0
3047	1882	0
3049	1883	0
3051	1884	0
3052	1884	0
3055	1885	0
3056	1885	0
3058	1887	0
3060	1889	0
3063	1890	0
3064	1890	0
3066	1891	0
3068	1891	0
3070	1893	0
3071	1893	0
3073	1895	0
3074	1895	0
3075	1897	0
3076	1897	0
3078	1898	0
3081	1899	0
3083	1899	0
3085	1901	0
3086	1901	0
3087	1903	0
3088	1903	0
3090	1904	0
3091	1904	0
3093	1905	0
3095	1905	0
3097	1909	0
3098	1909	0
3099	1911	0
3101	1911	0
3102	1913	0
3104	1913	0
3105	1916	0
3106	1916	0
3108	1918	0
3109	1918	0
3112	1919	0
3113	1919	0
3114	1921	0
3115	1921	0
3117	1922	0
3118	1922	0
3120	1923	0
3122	1923	0
3124	1925	0
3125	1925	0
3126	1927	0
3127	1927	0
3129	1928	0
3130	1928	0
3132	1929	0
3134	1929	0
3135	1931	0
3137	1931	0
3138	1933	0
3140	1933	0
3141	1936	0
3143	1936	0
3144	1938	0
3146	1938	0
3148	1940	0
3149	1940	0
3150	1941	0
3151	1941	0
3153	1942	0
3154	1942	0
3157	1943	0
3158	1943	0
3160	1945	0
3161	1945	0
3163	1947	0
3165	1951	0
3167	1951	0
3168	1956	0
3169	1956	0
3171	1957	0
3173	1957	0
3174	1962	0
3176	1962	0
3177	1964	0
3178	1964	0
3181	1965	0
3182	1965	0
3184	1966	0
3185	1966	0
3186	1967	0
3187	1967	0
3190	1969	0
3191	1969	0
3193	1971	0
3195	1974	0
3197	1974	0
3198	1978	0
3199	1978	0
3201	1980	0
3202	1980	0
3205	1981	0
3206	1981	0
3208	1982	0
3209	1982	0
3210	1983	0
3211	1983	0
3214	1986	0
3215	1986	0
3216	1987	0
3217	1987	0
3219	1988	0
3220	1988	0
3223	1989	0
3224	1989	0
3226	1991	0
3227	1991	0
3229	1993	0
3231	1997	0
3233	1997	0
3234	2000	0
3235	2000	0
3237	2002	0
3238	2002	0
3241	2004	0
3242	2004	0
3243	2005	0
3244	2005	0
3247	2006	0
3250	2007	0
3251	2007	0
3253	2009	0
3254	2009	0
3256	2011	0
3258	2014	0
3260	2014	0
3261	2016	0
3262	2016	0
3264	2018	0
3265	2018	0
